gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
-0.9680555927467854,-1.022385437339021,-0.8058351714216383,0.7320010554441433,0.7533708035008839,0.3701309159652094,0.16376092136377138,0.37115191608077835
-0.9680555927467854,-0.15782965584993464,0.8335461470551199,0.7320010554441433,-1.3273676061682242,0.1608311168015522,1.4583840092765625,1.3420408775321837
-0.9680555927467854,-1.022385437339021,0.28708570756286717,0.7320010554441433,0.7533708035008839,1.6259297109471527,1.8180015336967823,1.6887869351934
1.03299852559353,-1.8869412188281074,-1.3522956109138908,-1.366118248823081,0.7533708035008839,-1.3740340770652673,-0.9150916518968879,-1.7093244298865187
1.03299852559353,-0.15782965584993464,0.8335461470551199,0.7320010554441433,0.7533708035008839,0.6491973148500857,0.5953019506680352,0.4405011276130216
-0.9680555927467854,-1.022385437339021,-1.3522956109138908,0.7320010554441433,0.7533708035008839,0.30036431624399035,0.9549194750882549,0.6485487622097513
-0.9680555927467854,-1.022385437339021,0.8335461470551199,0.7320010554441433,-1.3273676061682242,1.4863965115047144,1.8180015336967823,1.6194377236611566
1.03299852559353,-1.022385437339021,0.8335461470551199,-1.366118248823081,0.7533708035008839,-1.8624002751138007,-1.9220207202735033,-2.0560704875477347
1.03299852559353,0.7067261256391517,-0.25937473192938554,-1.366118248823081,-1.3273676061682242,-0.18800188180454314,-0.41162711770858024,-0.11429256464492427
-0.9680555927467854,-1.022385437339021,-0.25937473192938554,-1.366118248823081,0.7533708035008839,-2.001933474556239,-0.6993211372447561,-1.2932291606930593
1.03299852559353,-0.15782965584993464,-1.3522956109138908,0.7320010554441433,0.7533708035008839,-0.6066014801318576,-1.1308621665490197,-1.1545307376285727
1.03299852559353,0.7067261256391517,-1.3522956109138908,0.7320010554441433,0.7533708035008839,-1.8624002751138007,-1.2747091763171077,-1.7786736414187618
-0.9680555927467854,-1.022385437339021,-0.25937473192938554,0.7320010554441433,0.7533708035008839,-0.11823528208332405,0.811072465320167,0.30180270454853514
1.03299852559353,-1.8869412188281074,0.8335461470551199,0.7320010554441433,-1.3273676061682242,0.7887305142925238,0.16376092136377138,0.09375506995180544
-0.9680555927467854,-1.8869412188281074,0.28708570756286717,0.7320010554441433,0.7533708035008839,-1.16473427790161,-1.2027856714330638,-0.7384354684351134
-0.9680555927467854,-0.15782965584993464,1.3800065865473725,0.7320010554441433,0.7533708035008839,0.1608311168015522,0.3795314360159032,0.6485487622097513
1.03299852559353,-0.15782965584993464,-0.25937473192938554,0.7320010554441433,0.7533708035008839,1.4863965115047144,1.3864605043925187,1.2033424544676972
1.03299852559353,-0.15782965584993464,0.28708570756286717,-1.366118248823081,-1.3273676061682242,-1.4438006767864864,-1.9939442251575472,-1.5706260068220321
-0.9680555927467854,-0.15782965584993464,-1.3522956109138908,-1.366118248823081,0.7533708035008839,-0.8856678790167338,-0.843168147012844,-0.5303878338383837
1.03299852559353,0.7067261256391517,-0.25937473192938554,0.7320010554441433,0.7533708035008839,-0.04846868236210499,-0.05200959328836049,-0.39168941077389724
-0.9680555927467854,-1.022385437339021,0.8335461470551199,-1.366118248823081,-1.3273676061682242,-0.11823528208332405,0.3795314360159032,0.09375506995180544
1.03299852559353,0.7067261256391517,0.8335461470551199,0.7320010554441433,0.7533708035008839,-1.5833338762289244,-1.1308621665490197,-1.0851815260963296
-0.9680555927467854,-0.15782965584993464,1.3800065865473725,0.7320010554441433,0.7533708035008839,0.1608311168015522,0.23568442624781533,0.30180270454853514
1.03299852559353,0.7067261256391517,-0.8058351714216383,-1.366118248823081,-1.3273676061682242,0.5096641154076476,0.09183741647972742,0.7872471852742378
1.03299852559353,-1.8869412188281074,0.28708570756286717,-1.366118248823081,0.7533708035008839,0.4398975156864285,0.3076079311318593,0.2324534930162919
1.03299852559353,-1.022385437339021,0.8335461470551199,0.7320010554441433,0.7533708035008839,0.1608311168015522,-1.1308621665490197,-0.9464831030318431
-0.9680555927467854,-0.15782965584993464,-0.8058351714216383,0.7320010554441433,0.7533708035008839,0.02129791735911408,-0.05200959328836049,0.4405011276130216
1.03299852559353,-0.15782965584993464,-0.25937473192938554,0.7320010554441433,0.7533708035008839,0.23059771652277128,0.019913911595683467,-0.25299098770941075
-0.9680555927467854,0.7067261256391517,0.28708570756286717,0.7320010554441433,0.7533708035008839,-0.3275350812469813,0.019913911595683467,0.4405011276130216
-0.9680555927467854,0.7067261256391517,0.8335461470551199,0.7320010554441433,0.7533708035008839,0.1608311168015522,0.3076079311318593,0.37115191608077835
-0.9680555927467854,-1.022385437339021,0.8335461470551199,0.7320010554441433,0.7533708035008839,-0.2577684815257622,-0.3397036128245363,-0.5303878338383837
-0.9680555927467854,1.571281907128238,0.28708570756286717,-1.366118248823081,0.7533708035008839,-0.7461346795742957,0.16376092136377138,-0.25299098770941075
1.03299852559353,0.7067261256391517,0.8335461470551199,0.7320010554441433,0.7533708035008839,-1.8624002751138007,-1.9939442251575472,-2.1254196990799783
1.03299852559353,1.571281907128238,0.8335461470551199,0.7320010554441433,0.7533708035008839,2.114295908995686,1.2426134946244307,0.9259456083387243
1.03299852559353,1.571281907128238,-1.3522956109138908,0.7320010554441433,-1.3273676061682242,0.998030313456181,0.811072465320167,0.7178979737419946
-0.9680555927467854,0.7067261256391517,-1.3522956109138908,0.7320010554441433,0.7533708035008839,0.5096641154076476,0.811072465320167,0.9952948198709675
-0.9680555927467854,0.7067261256391517,1.3800065865473725,-1.366118248823081,0.7533708035008839,-1.16473427790161,-0.41162711770858024,-0.6690862569028702
-0.9680555927467854,0.7067261256391517,-1.3522956109138908,-1.366118248823081,-1.3273676061682242,0.5794307151288666,1.4583840092765625,1.3420408775321837
1.03299852559353,-1.022385437339021,-1.3522956109138908,-1.366118248823081,0.7533708035008839,-0.6763680798530766,-0.9870151567809319,-0.8077846799673566
1.03299852559353,-0.15782965584993464,-1.3522956109138908,-1.366118248823081,0.7533708035008839,-0.8159012792955147,-0.6273976323607121,-1.0158323145640864
-0.9680555927467854,-0.15782965584993464,-1.3522956109138908,0.7320010554441433,0.7533708035008839,-0.6066014801318576,0.23568442624781533,-0.044943353112681036
-0.9680555927467854,-1.022385437339021,-1.3522956109138908,0.7320010554441433,0.7533708035008839,-0.9554344787379528,-0.843168147012844,-0.25299098770941075
